record_id,year,state,district,season,crop_type,sowing_date,seed_variety,area_sown_hectares,irrigation_type,rainfall_mm,temperature_min_c,temperature_max_c,temperature_avg_c,humidity_pct,growing_season_days,soil_ph,nitrogen_kg_ha,phosphorus_kg_ha,potassium_kg_ha,soil_type,soil_moisture_pct,previous_yield_tonnes_ha,yield_trend_pct_yoy,ndvi,yield_tonnes_per_hectare
AGRI-08650,2025,Karnataka,Belagavi,Rabi,Wheat,2025-10-20,GW-322,7.7,Drip Irrigated,524.1,12.8,25.1,18,65.6,136,6.6,108.1,40.3,25.8,Clay Loam,40.8,4.24,-9.7,0.735,2.69
AGRI-08651,2020,Karnataka,Dharwad,Kharif,Cotton,2020-06-29,Bunny-Bt,3.31,Rainfed,624.3,21.1,35.3,29.3,50,172,8.05,105.7,65.8,66.7,Alluvial,25.5,1.98,0.3,0.473,1.16
AGRI-08652,2020,Madhya Pradesh,Sagar,Kharif,Soybean,2020-07-17,JS-335,0.54,Irrigated,826.2,19.5,34.6,25.2,79.5,114,7.07,92.7,33.9,25.1,Black,42.6,1.75,-5.5,0.729,1.01
AGRI-08653,2017,Rajasthan,Kota,Rabi,Wheat,2017-10-31,HD-2967,1.93,Rainfed,411.7,15.2,28.3,21.1,43.3,148,6.2,145.6,54.7,57.7,Clay Loam,35.1,4.89,1.1,0.669,2.4
AGRI-08654,2022,Karnataka,Belagavi,Kharif,Maize,2022-07-03,DHM-117,10.26,Rainfed,860,24.3,35.1,30,60.7,108,7.36,129.1,59.5,44.8,Sandy Loam,35.8,4.21,-1.5,0.673,3.19
AGRI-08655,2024,Maharashtra,Nashik,Kharif,Maize,2024-07-03,HQPM-1,23.79,Irrigated,388.3,13,31.1,21.8,77.4,114,6.14,94.3,51.1,53.2,Loamy,41.6,3.61,3.5,0.813,2.8
AGRI-08656,2019,Karnataka,Kalaburagi,Rabi,Groundnut,2019-11-12,Kadiri-6,1.76,Irrigated,810.1,21.6,39.4,31,51.3,119,6.79,166.3,43.3,73.3,Red Loam,35.7,2.2,-2.7,0.82,1.86
AGRI-08657,2021,Maharashtra,Nagpur,Kharif,Maize,2021-06-21,DHM-117,0.64,Drip Irrigated,678.6,18.7,33.3,23.9,67.4,110,6.57,91.4,60.2,59.2,Sandy Loam,40.4,4.42,7.5,0.614,3.44
AGRI-08658,2017,Karnataka,Dharwad,Rabi,Wheat,2017-10-18,GW-322,3.43,Irrigated,592.7,19.7,30.5,25.2,66,147,7.49,163.5,37.7,69.9,Clay Loam,49,3.68,-5.3,0.67,2.56
AGRI-08659,2017,Karnataka,Belagavi,Rabi,Groundnut,2017-11-28,Kadiri-6,0.51,Rainfed,755.1,12.7,27.2,21.4,61.3,120,6.39,104,62.3,48.2,Loamy,25.3,2.68,-11.5,0.518,1.31
AGRI-08660,2018,Maharashtra,Pune,Rabi,Groundnut,2018-11-15,TG-37A,0.98,Rainfed,781.2,18.5,34.2,26,62,131,6.49,108.9,51.2,76.6,Loamy,25.8,2.13,5.5,0.603,1.48
AGRI-08661,2019,Gujarat,Surat,Rabi,Wheat,2019-11-19,HD-3086,0.56,Irrigated,705.4,16.9,34.1,23.7,56.7,115,7.12,58.3,27,61,Loamy,44.5,2.67,-2.7,0.815,2.19
AGRI-08662,2023,Madhya Pradesh,Indore,Kharif,Cotton,2023-06-27,Bt-Cotton,10.77,Irrigated,626,18.8,33.2,27.7,54.1,184,6.66,144,22.9,86.6,Alluvial,52.9,2.38,5.7,0.635,1.55
AGRI-08663,2023,Rajasthan,Kota,Rabi,Wheat,2023-10-21,HD-3086,2.12,Drip Irrigated,586.3,10.5,26.8,17.5,43.7,125,7.01,95.7,11.9,27,Clay Loam,30.6,3.37,3.5,0.627,2.26
AGRI-08664,2025,Karnataka,Mandya,Kharif,Rice,2025-07-09,BPT-5204,0.56,Irrigated,1448.2,22,37.4,28.8,79.9,139,5.37,83.7,17.3,30.2,Clay,36.9,3.59,7.9,0.824,2.87
AGRI-08665,2024,Karnataka,Mandya,Rabi,Maize,2024-11-01,DHM-117,19.65,Irrigated,674.4,16.9,29.2,22.9,48.8,107,6.3,89.1,58.2,75.9,Silty Loam,43.9,4.63,4.4,0.55,2.97
AGRI-08666,2017,Maharashtra,Pune,Rabi,Wheat,2017-12-10,HD-3086,0.75,Rainfed,754.7,14.8,31.9,22.7,70.5,122,7.11,125,56,42.9,Loamy,27.8,3.72,-6.4,0.585,1.72
AGRI-08667,2020,Maharashtra,Nagpur,Kharif,Soybean,2020-07-23,NRC-86,11.46,Irrigated,626.3,20.7,35.1,25.9,67.4,110,6.15,69.4,36.7,44.2,Sandy Loam,17.8,1.98,7.5,0.639,0.91
AGRI-08668,2022,Punjab,Bathinda,Kharif,Soybean,2022-07-17,NRC-86,0.67,Rainfed,445.8,15.5,31,20.9,63,92,7.35,127.8,52.8,63.2,Sandy Loam,19.3,1.78,2.7,0.739,0.82
AGRI-08669,2019,Madhya Pradesh,Bhopal,Kharif,Rice,2019-06-03,BPT-5204,0.42,Irrigated,1269.5,19.7,35.7,27.4,88.6,141,6.66,129.8,71.2,27.4,Silty Loam,45,4.59,-6.9,0.823,3.36
AGRI-08670,2019,Madhya Pradesh,Jabalpur,Rabi,Wheat,2019-11-20,HD-2967,1.96,Drip Irrigated,397.2,14.7,27.4,20.2,52.3,149,6.71,80.2,81.3,49.5,Clay Loam,50.5,2.78,6.1,0.544,2.41
AGRI-08671,2020,Rajasthan,Kota,Kharif,Soybean,2020-07-01,NRC-37,4.73,Irrigated,774.2,16.4,32.4,22.7,71.2,121,6.37,110.1,25.1,74.8,Black,29.8,1.5,10.5,0.884,1.31
AGRI-08672,2022,Madhya Pradesh,Sagar,Kharif,Cotton,2022-07-05,Bunny-Bt,6.47,Rainfed,620.7,21.3,36.7,26.8,63.5,185,6.84,97.2,56.8,38.9,Alluvial,36.6,2.13,-14.7,0.418,1
AGRI-08673,2018,Maharashtra,Nashik,Kharif,Rice,2018-06-27,Pusa-44,2.05,Irrigated,864.3,20.3,36.1,29.7,74.6,142,6.47,165.5,52.1,62.6,Clay,40.2,4.7,3.8,0.776,3.33
AGRI-08674,2017,Maharashtra,Nagpur,Kharif,Rice,2017-07-11,Pusa-44,1.49,Irrigated,1249.1,18.9,32.9,26,71.5,116,6.28,128.2,43.8,51.5,Silty Loam,43.9,3.94,21.3,0.619,3.85
AGRI-08675,2018,Gujarat,Junagadh,Kharif,Cotton,2018-07-30,RCH-2,8.06,Irrigated,628.7,17.4,34.6,25,61.6,159,7.34,139.9,43.1,74.1,Sandy Loam,47.9,2.14,1.2,0.79,1.86
AGRI-08676,2024,Rajasthan,Udaipur,Rabi,Wheat,2024-11-07,HD-2967,0.56,Rainfed,327.7,10.6,28.5,19.1,50,130,6.76,83.4,79.2,80.8,Loamy,14.3,2.09,-15.7,0.552,1.13
AGRI-08677,2025,Punjab,Amritsar,Kharif,Groundnut,2025-06-11,Kadiri-6,2.92,Irrigated,771.7,20.5,34.4,26.5,41.2,109,6.28,86.1,18.9,66.8,Sandy Loam,41.9,2.35,-4.7,0.742,1.47
AGRI-08678,2018,Maharashtra,Kolhapur,Rabi,Groundnut,2018-11-29,TG-37A,0.84,Irrigated,518.7,19.5,32.8,25.9,72.9,125,7.37,64.5,61.9,94.4,Loamy,46.5,3.22,18.5,0.655,1.84
AGRI-08679,2018,Rajasthan,Jaipur,Kharif,Soybean,2018-07-23,NRC-86,1.02,Irrigated,909,16.2,30.5,24.5,50.6,108,7,163.3,31.7,59.1,Black,29,1.23,5.4,0.663,1.3
AGRI-08680,2019,Punjab,Patiala,Rabi,Groundnut,2019-10-28,TG-37A,10.42,Irrigated,682.4,15.1,28.6,22.6,63.4,100,6,68.1,51.1,113.4,Red Loam,38.4,2.79,-12,0.682,1.62
AGRI-08681,2024,Maharashtra,Nashik,Rabi,Groundnut,2024-12-08,TG-37A,5.41,Drip Irrigated,884,17.8,33.8,24.2,53.5,140,7.09,138.5,41.7,74.9,Loamy,29.5,1.51,3.5,0.675,1.77
AGRI-08682,2023,Madhya Pradesh,Ujjain,Kharif,Rice,2023-06-17,BPT-5204,4.67,Rainfed,1012.1,18.7,34.6,27.7,85.2,132,4.89,64.2,79.9,56.6,Silty Loam,43.3,4.01,-10.3,0.765,1.69
AGRI-08683,2017,Madhya Pradesh,Indore,Rabi,Wheat,2017-11-09,HD-3086,4.7,Drip Irrigated,180,11,25.7,19.4,65.6,129,6.67,124.8,60.9,86.5,Loamy,47.7,3.79,0.3,0.6,2.13
AGRI-08684,2019,Gujarat,Junagadh,Rabi,Wheat,2019-10-17,HD-3086,9.35,Drip Irrigated,496.8,17.2,32.5,24.6,73.6,129,6.71,122,75.3,69.1,Loamy,43.7,3.96,-2.5,0.606,2.38
AGRI-08685,2020,Maharashtra,Nagpur,Kharif,Rice,2020-07-07,Swarna,10.57,Drip Irrigated,1393.5,23.9,37.9,29.4,63.4,149,6.15,109.4,25.6,71.7,Clay,38.5,4.08,2.1,0.616,3.33
AGRI-08686,2017,Gujarat,Kheda,Rabi,Groundnut,2017-11-03,GG-20,1.77,Drip Irrigated,558.2,17.4,32.4,26.1,54.9,115,6.48,76.2,24.7,32.7,Loamy,40.6,2.05,3.9,0.583,1.45
AGRI-08687,2025,Maharashtra,Pune,Kharif,Rice,2025-06-13,Pusa-44,2.53,Drip Irrigated,1290.9,23.3,38.6,29.1,73.5,115,6.21,113.3,50,55.9,Clay,34.2,3.39,3.4,0.669,3.27
AGRI-08688,2017,Rajasthan,Udaipur,Rabi,Wheat,2017-11-14,HD-2967,1.53,Irrigated,275.5,14.5,29.3,23.2,34.5,148,6.98,99.3,51.1,87.1,Loamy,42.4,3.84,10,0.689,1.79
AGRI-08689,2018,Madhya Pradesh,Jabalpur,Kharif,Cotton,2018-07-22,Bunny-Bt,5.38,Irrigated,1010.9,18.1,36,26.2,40.6,172,7.26,129.8,22.7,43.4,Black,39.1,2.07,2.4,0.735,1.31
AGRI-08690,2023,Gujarat,Junagadh,Kharif,Soybean,2023-06-17,NRC-37,1.12,Rainfed,740.4,23.5,35,28.7,64.7,118,6.55,154.5,56.1,83.9,Sandy Loam,20.5,1.41,-1.9,0.721,1.06
AGRI-08691,2022,Madhya Pradesh,Jabalpur,Kharif,Groundnut,2022-07-18,TG-37A,3.63,Irrigated,669.8,25.3,41.1,31,52.7,126,6.65,48.1,76,95.3,Sandy Loam,37.8,1.74,-1.3,0.422,1.25
AGRI-08692,2019,Punjab,Patiala,Kharif,Soybean,2019-07-25,NRC-37,0.57,Rainfed,888.7,17.4,33.5,23.5,77.7,95,7.53,84.7,51.5,92.3,Loamy,39.5,1.69,10,0.666,1.3
AGRI-08693,2020,Punjab,Bathinda,Kharif,Rice,2020-06-28,Pusa-44,0.65,Irrigated,1121.7,18.1,33.5,27.3,81.3,133,7.62,105,70.3,70.8,Silty Loam,34.8,3.46,-6.2,0.742,2
AGRI-08694,2025,Maharashtra,Kolhapur,Rabi,Wheat,2025-11-30,HD-3086,5.88,Rainfed,352.7,13.1,30,21.1,58.8,145,6.67,59.4,60.2,56.4,Loamy,19.3,3.98,6.9,0.674,2.01
AGRI-08695,2021,Gujarat,Banaskantha,Kharif,Rice,2021-06-16,Swarna,17.84,Irrigated,1063.5,19.9,34.8,25.4,86.1,116,6.49,79.5,69.1,77.9,Clay Loam,50.4,3.97,2.5,0.602,2.84
AGRI-08696,2023,Karnataka,Belagavi,Kharif,Soybean,2023-07-29,NRC-37,6.71,Irrigated,715.1,21.1,34,28.1,70.7,124,6.27,140.1,71.8,50.7,Sandy Loam,43.2,1.55,-0.7,0.745,1.22
AGRI-08697,2017,Karnataka,Kalaburagi,Kharif,Maize,2017-07-28,P-3396,12.31,Rainfed,596.8,19.1,34.1,25.2,51.8,120,5.81,60.9,59.3,45.8,Loamy,36.9,3.18,8,0.839,3.17
AGRI-08698,2018,Rajasthan,Jaipur,Kharif,Groundnut,2018-06-24,Kadiri-6,13.75,Rainfed,796.7,14.8,33.6,24.2,47.5,121,7.37,86.3,50.4,70.1,Red Loam,24.7,2.18,12.2,0.454,1.44
AGRI-08699,2017,Karnataka,Kalaburagi,Kharif,Soybean,2017-06-02,JS-335,22.55,Irrigated,423.6,13.4,31.5,22.6,59.4,111,7.15,105.8,11.4,76.6,Sandy Loam,37.8,1.39,3,0.735,1.03
AGRI-08700,2023,Gujarat,Banaskantha,Kharif,Rice,2023-07-18,BPT-5204,1.52,Irrigated,1570.4,15.4,35,24.8,75.6,146,5.86,94.1,68.7,55.2,Silty Loam,26,5.35,-5.4,0.589,2.53
AGRI-08701,2025,Rajasthan,Udaipur,Kharif,Cotton,2025-07-29,Bunny-Bt,2.41,Rainfed,883.9,16.4,32.9,25.3,40.2,186,6.8,94,72.2,64.6,Black,32.5,1.16,16.6,0.576,1.24
AGRI-08702,2023,Madhya Pradesh,Bhopal,Kharif,Cotton,2023-07-19,Bt-Cotton,0.62,Irrigated,462.6,17.5,30.4,23.7,28.8,157,6.55,98.1,44.4,39.1,Alluvial,35,2.12,6.5,0.697,0.82
AGRI-08703,2017,Maharashtra,Nashik,Kharif,Groundnut,2017-06-01,Kadiri-6,1.78,Drip Irrigated,684,4.5,19.2,13.7,51.9,137,6.11,165.1,56.6,75.9,Red Loam,45.2,2.38,-2.6,0.694,0.8
AGRI-08704,2025,Gujarat,Kheda,Kharif,Cotton,2025-07-29,Bunny-Bt,1.87,Drip Irrigated,598.5,25.3,41,30.6,64,183,5.08,123.1,51.2,56.4,Sandy Loam,37.2,2.49,4.1,0.774,1.24
AGRI-08705,2021,Karnataka,Kalaburagi,Kharif,Maize,2021-07-20,P-3396,16.11,Rainfed,622.8,14.9,31.2,22.2,45.6,95,7.34,53.7,62.9,52.3,Loamy,27.3,4.83,4.5,0.734,2.46
AGRI-08706,2023,Madhya Pradesh,Indore,Rabi,Wheat,2023-10-23,HD-2967,11.45,Irrigated,717.8,10.8,26,18.9,46.3,138,7.77,78.6,34,47.3,Loamy,42.9,4.37,-2,0.741,2.02
AGRI-08707,2021,Punjab,Ludhiana,Kharif,Cotton,2021-06-02,RCH-2,1.24,Rainfed,716.2,18.5,37.6,27.7,43,166,7.23,143.2,48.1,23.9,Black,25.9,2.04,7.4,0.7,1.54
AGRI-08708,2022,Karnataka,Mysuru,Kharif,Rice,2022-07-22,Pusa-44,5.16,Drip Irrigated,1087.6,21.7,39.9,29.8,50.1,126,6.79,112.9,38.7,40.9,Clay Loam,37.4,3.7,2.8,0.816,1.94
AGRI-08709,2025,Gujarat,Kheda,Kharif,Maize,2025-07-05,P-3396,5.23,Rainfed,691.7,19.8,39,28.8,50.5,127,6.11,82.2,59.2,71.1,Sandy Loam,27,4.82,12.1,0.532,3.2
AGRI-08710,2023,Maharashtra,Nagpur,Rabi,Maize,2023-10-15,HQPM-1,7.28,Rainfed,931.7,15.5,28.7,22.9,58.8,98,6.78,103.6,50.7,64.1,Loamy,23,4.2,6.7,0.6,2.8
AGRI-08711,2024,Karnataka,Belagavi,Rabi,Wheat,2024-10-23,HD-3086,4.85,Irrigated,515.3,13.8,26.4,19.7,61,135,6.53,88.3,39.7,68.3,Loamy,32,3.62,16.7,0.744,2.78
AGRI-08712,2019,Madhya Pradesh,Jabalpur,Kharif,Soybean,2019-06-25,NRC-86,12.67,Rainfed,997,22.4,37.7,27.7,90.8,92,6.88,38.7,59.9,64.8,Loamy,31.2,1.72,2.4,0.755,0.83
AGRI-08713,2019,Maharashtra,Jalgaon,Kharif,Maize,2019-07-30,P-3396,3.28,Rainfed,794.8,22.4,34.6,27.6,61.9,119,8.39,82.4,69.2,70.1,Loamy,28.2,3.81,10.1,0.666,1.75
AGRI-08714,2024,Punjab,Patiala,Kharif,Soybean,2024-07-03,NRC-86,3.78,Irrigated,837,16.2,32.6,25.4,51.2,114,6.03,93.9,66,78.6,Loamy,43.3,1.58,-8.3,0.922,1.17
AGRI-08715,2021,Rajasthan,Udaipur,Kharif,Cotton,2021-06-15,Bt-Cotton,9.7,Irrigated,596.4,17.9,31.4,23.9,60.3,158,7.41,119.5,48.4,109.1,Sandy Loam,43.3,2.19,-0.2,0.678,1.65
AGRI-08716,2019,Punjab,Ludhiana,Kharif,Rice,2019-07-28,Pusa-44,9.22,Drip Irrigated,1523.1,22.2,37.8,31.3,63.4,115,6.33,88,25,36,Clay,39.8,4.96,0.8,0.628,2.65
AGRI-08717,2022,Punjab,Amritsar,Kharif,Cotton,2022-06-12,RCH-2,3.07,Rainfed,973.5,19.5,36.1,28.3,53.2,183,8.37,55.6,45.7,46.1,Black,27.2,2.14,0.5,0.625,0.96
AGRI-08718,2024,Madhya Pradesh,Sagar,Kharif,Cotton,2024-06-10,Bunny-Bt,11.58,Irrigated,738.5,23.2,38.8,30,66.5,188,7.14,76.3,82,26.8,Black,29.4,1.9,-11.8,0.494,1.17
AGRI-08719,2020,Maharashtra,Nashik,Rabi,Groundnut,2020-10-25,Kadiri-6,1.47,Drip Irrigated,696.7,23.2,37.1,30.8,49.9,129,6.73,100.6,58.9,131.8,Loamy,39.2,2.32,4,0.713,1.7
AGRI-08720,2024,Karnataka,Kalaburagi,Rabi,Wheat,2024-10-21,HD-2967,6.82,Drip Irrigated,498.2,12.4,31.4,21.4,63.9,135,6.63,100.5,53.6,57.3,Loamy,41.7,3.29,-0.4,0.575,2.77
AGRI-08721,2018,Karnataka,Belagavi,Kharif,Cotton,2018-06-07,Bunny-Bt,1.1,Drip Irrigated,547.2,17.8,31.2,23.6,51.3,164,6.43,76.3,37.8,72.3,Alluvial,29.7,2.5,-3.6,0.706,1.52
AGRI-08722,2022,Maharashtra,Jalgaon,Rabi,Maize,2022-12-10,P-3396,5.02,Irrigated,921.7,14,31.6,22,68.3,102,6.19,107.9,18.9,34.3,Sandy Loam,27,4.3,2.5,0.672,3.31
AGRI-08723,2024,Punjab,Ludhiana,Rabi,Wheat,2024-10-16,GW-322,4.48,Irrigated,409.1,15.6,30,21.8,45.6,139,7.36,146.7,35.6,13.5,Loamy,49.7,3.17,-0.1,0.563,2.14
AGRI-08724,2023,Karnataka,Dharwad,Kharif,Groundnut,2023-06-25,Kadiri-6,1.19,Rainfed,558.1,18.4,34.8,25.2,51.8,113,5.74,45.7,57.5,73.2,Sandy Loam,30.8,1.82,-0.7,0.756,1.28
AGRI-08725,2019,Karnataka,Dharwad,Kharif,Rice,2019-07-20,BPT-5204,20.46,Irrigated,1211.5,18,34.8,26.3,82.7,117,7.06,44.4,67,62.3,Clay Loam,34.6,4.14,-4.8,0.746,2.98
AGRI-08726,2018,Rajasthan,Udaipur,Rabi,Wheat,2018-12-08,GW-322,2.15,Irrigated,692.1,14,28.6,21.1,44,129,6.77,119,89.4,63,Loamy,36.7,3.53,7.9,0.67,2.47
AGRI-08727,2022,Karnataka,Dharwad,Kharif,Soybean,2022-07-04,NRC-37,0.84,Rainfed,685.6,23.6,35.6,29.2,61.8,102,7.29,85,86.1,66,Sandy Loam,21.4,1.48,2.6,0.498,0.93
AGRI-08728,2025,Punjab,Ludhiana,Kharif,Rice,2025-07-07,BPT-5204,0.81,Irrigated,1395.5,21,34,26.3,78.5,133,6.12,134.1,33,113.3,Clay Loam,36.4,4.2,1.3,0.817,3.93
AGRI-08729,2024,Punjab,Jalandhar,Rabi,Groundnut,2024-11-14,TG-37A,3.06,Irrigated,678,14,31.3,21.5,71.2,125,6.8,89.9,67.2,89.9,Loamy,42.8,1.8,12.2,0.913,1.94
AGRI-08730,2020,Karnataka,Mysuru,Kharif,Soybean,2020-07-13,NRC-86,5.09,Rainfed,693.3,12.2,29.6,20,60.3,95,7.15,130,56.4,58.8,Sandy Loam,28.7,1.78,9,0.508,1.16
AGRI-08731,2018,Punjab,Ludhiana,Kharif,Soybean,2018-07-19,JS-335,10.35,Rainfed,822,18.2,32.9,25.8,66.3,113,7.67,63.3,42.4,114.7,Loamy,23.5,1.65,3.4,0.569,0.91
AGRI-08732,2017,Madhya Pradesh,Jabalpur,Kharif,Groundnut,2017-06-29,TG-37A,9.82,Irrigated,791.6,19.4,34.6,25.6,57.6,130,7.65,100.3,89.7,53.9,Red Loam,40.6,2.36,7.1,0.685,1.69
AGRI-08733,2022,Punjab,Jalandhar,Rabi,Wheat,2022-11-16,GW-322,1.09,Rainfed,192.4,13,31.7,22.4,72.8,122,7.61,151.3,34.2,77.9,Clay Loam,40.6,3.8,8.2,0.815,1.97
AGRI-08734,2024,Maharashtra,Jalgaon,Rabi,Maize,2024-11-02,DHM-117,0.59,Drip Irrigated,349.1,14.4,29.7,20,74.4,103,5.73,45.8,33,30.7,Silty Loam,29.1,3.87,19.6,0.622,2.85
AGRI-08735,2018,Maharashtra,Jalgaon,Kharif,Rice,2018-06-25,BPT-5204,7.9,Rainfed,1041.1,18.1,33,25.4,78.3,137,6.43,157.5,49.2,68.5,Clay,31,3.99,-1.7,0.507,2.48
AGRI-08736,2024,Punjab,Patiala,Rabi,Maize,2024-11-28,DHM-117,23.81,Rainfed,1108.6,17.3,29.1,23.4,62.4,121,6.85,143.1,34.1,17.2,Sandy Loam,39.7,4.29,9.5,0.65,2.3
AGRI-08737,2017,Maharashtra,Pune,Kharif,Rice,2017-06-01,BPT-5204,2.88,Rainfed,1218.7,24.5,37.8,30.5,73.2,147,7.06,104.5,57.9,36.7,Silty Loam,14.9,4.7,-9.1,0.609,1.41
AGRI-08738,2025,Madhya Pradesh,Sagar,Kharif,Rice,2025-06-25,Pusa-44,14.85,Rainfed,1180.8,24.1,37,31.1,71.1,135,6.24,80.9,69.5,66.3,Clay Loam,39.6,3.37,6.2,0.497,2.74
AGRI-08739,2020,Maharashtra,Jalgaon,Rabi,Groundnut,2020-10-19,Kadiri-6,1.29,Irrigated,525.6,20.8,36.4,26.5,47.2,133,6.32,109.1,33.4,77.6,Sandy Loam,34.6,3.01,6.6,0.717,1.84
AGRI-08740,2020,Punjab,Ludhiana,Rabi,Wheat,2020-11-05,HD-2967,12.16,Rainfed,180,13.9,29,19.5,41.5,128,6.02,39.8,37,15.3,Loamy,36.2,2.54,-3.9,0.603,1.18
AGRI-08741,2023,Karnataka,Kalaburagi,Kharif,Rice,2023-07-11,BPT-5204,0.77,Irrigated,1485.1,19.7,35.3,28.4,76,142,5.91,64.3,69.9,100.7,Clay Loam,41.5,4.27,9.2,0.553,3.29
AGRI-08742,2020,Rajasthan,Jodhpur,Rabi,Groundnut,2020-11-19,Kadiri-6,23.84,Irrigated,687.3,19.4,34.4,28.9,64.3,118,7.2,133.5,68.1,13.8,Sandy Loam,31.1,2.9,5.3,0.639,1.85
AGRI-08743,2018,Rajasthan,Jodhpur,Kharif,Maize,2018-06-16,HQPM-1,6.02,Drip Irrigated,815.8,17.7,33.1,24.2,61.8,99,6.67,108,28.4,49.3,Sandy Loam,34.8,2.33,-3.5,0.551,2.68
AGRI-08744,2018,Rajasthan,Jodhpur,Kharif,Soybean,2018-06-30,NRC-86,2.78,Irrigated,806.2,18.1,33.8,27.6,73.3,123,5.95,125.2,87.4,72.7,Black,34.8,1.8,4.2,0.705,1.44
AGRI-08745,2020,Gujarat,Junagadh,Kharif,Rice,2020-06-07,Swarna,1.33,Rainfed,1235.9,20.4,32.4,26.9,98,113,6.01,117.1,16.7,79.7,Clay Loam,20.4,3.91,3.2,0.61,1.78
AGRI-08746,2022,Karnataka,Mandya,Kharif,Soybean,2022-06-30,NRC-37,21.84,Rainfed,785.7,17.2,31.1,25.7,68,121,7.34,131,68.5,38.8,Black,29.4,1.52,4.9,0.5,1.1
AGRI-08747,2024,Punjab,Ludhiana,Kharif,Rice,2024-06-12,Pusa-44,0.76,Rainfed,1273.7,23,37,28.6,61.6,128,6.39,111.3,34.3,63.4,Clay,25.9,4.31,-0.4,0.523,2.37
AGRI-08748,2021,Gujarat,Banaskantha,Rabi,Groundnut,2021-11-22,TG-37A,12.46,Rainfed,997.3,23.1,37.7,28.4,59.9,133,6.22,120.6,85.9,83.3,Sandy Loam,46.3,2.26,6.3,0.488,1.28
AGRI-08749,2021,Karnataka,Dharwad,Kharif,Soybean,2021-06-29,JS-335,2.55,Rainfed,876,13.9,31.4,22.1,64.7,94,6.71,166.7,77.9,63,Sandy Loam,26,1.44,9.7,0.712,1.39
AGRI-08750,2019,Karnataka,Belagavi,Rabi,Wheat,2019-12-04,HD-2967,2.49,Rainfed,230.1,20.3,33.6,27.3,65,143,6.27,136.9,47.6,31.8,Clay Loam,41.7,3.33,4.7,0.506,1.65
AGRI-08751,2019,Rajasthan,Jodhpur,Kharif,Rice,2019-06-27,BPT-5204,10.1,Rainfed,1191.1,19.9,33.4,26.6,54.8,125,6.51,60.2,55.5,82.1,Silty Loam,39.3,5.6,4.8,0.605,2
AGRI-08752,2018,Maharashtra,Nashik,Kharif,Maize,2018-07-14,HQPM-1,18.3,Irrigated,968,16.7,31.7,23.1,60.9,126,7.51,133.7,49.9,76.6,Silty Loam,30.9,3.81,-1.1,0.572,2.65
AGRI-08753,2025,Madhya Pradesh,Sagar,Kharif,Soybean,2025-06-27,NRC-37,0.43,Rainfed,887.5,13.5,28.3,19.7,61,108,6.37,39,89.4,22.1,Black,31,1.75,-7.8,0.663,0.89
AGRI-08754,2020,Punjab,Amritsar,Kharif,Groundnut,2020-06-25,TG-37A,0.51,Rainfed,688.4,19.9,35.3,25,42.2,134,7.03,62.6,89.7,32.9,Loamy,26.9,1.5,8.7,0.647,1.37
AGRI-08755,2019,Maharashtra,Pune,Kharif,Soybean,2019-07-30,NRC-86,5.45,Irrigated,1013.8,23.6,35.5,29.7,55,98,6.26,117.8,23.9,85.5,Sandy Loam,42.5,2.13,12,0.505,1.38
AGRI-08756,2021,Rajasthan,Kota,Kharif,Maize,2021-07-01,HQPM-1,2.61,Irrigated,648.9,23.4,38.2,29.9,55.2,119,6.78,160.8,72.3,52,Sandy Loam,34.4,3.5,1.9,0.704,4.27
AGRI-08757,2024,Rajasthan,Udaipur,Rabi,Groundnut,2024-12-07,TG-37A,0.86,Rainfed,587,13.1,27,21.2,56.2,130,6.55,58.9,77.6,60.1,Loamy,26.3,2.28,-4.6,0.716,1.28
AGRI-08758,2020,Maharashtra,Pune,Kharif,Soybean,2020-07-18,NRC-86,2.32,Irrigated,709.5,14.4,28.1,22.8,49.9,109,6.97,76.1,46.8,65.3,Loamy,33.4,1.39,-1.7,0.658,0.93
AGRI-08759,2021,Karnataka,Mandya,Kharif,Rice,2021-06-23,Pusa-44,2.97,Irrigated,1533.8,22,37.5,28.3,74.5,128,6.97,147.4,67.9,35.1,Clay Loam,21.2,4.16,3.6,0.751,3.18
AGRI-08760,2022,Karnataka,Kalaburagi,Rabi,Groundnut,2022-10-26,Kadiri-6,3.04,Rainfed,355.6,17.5,32.7,22.9,45.6,119,6.43,38,48.9,59.9,Sandy Loam,28.8,2.43,18.4,0.801,1.31
AGRI-08761,2021,Karnataka,Belagavi,Kharif,Soybean,2021-07-04,JS-335,16.58,Rainfed,870.5,16.7,31.4,23.5,54.7,116,6.56,51.4,34.9,83.5,Black,39.5,1.34,5.8,0.567,1.04
AGRI-08762,2022,Rajasthan,Udaipur,Rabi,Groundnut,2022-12-02,Kadiri-6,23.96,Rainfed,410.1,22.6,34,28.2,68.8,122,6.85,143.1,66.7,25.3,Sandy Loam,23.9,2.04,12,0.64,1.44
AGRI-08763,2017,Karnataka,Belagavi,Kharif,Rice,2017-06-13,Swarna,4.97,Rainfed,1073.3,18,32.8,26.8,72,115,7.15,122.4,46,58,Clay,29.2,4.28,12.3,0.65,2.98
AGRI-08764,2022,Gujarat,Surat,Rabi,Groundnut,2022-11-04,Kadiri-6,1.11,Irrigated,566.2,14.5,32.7,23.8,59.6,121,5.67,63.2,27.4,90.3,Sandy Loam,32.3,2.81,-6.8,0.777,1.24
