year,state,district,season,crop_type,seed_variety,area_sown_hectares,irrigation_type,rainfall_mm,temperature_min_c,temperature_max_c,temperature_avg_c,humidity_pct,growing_season_days,soil_ph,nitrogen_kg_ha,phosphorus_kg_ha,potassium_kg_ha,soil_type,soil_moisture_pct,previous_yield_tonnes_ha,yield_trend_pct_yoy,ndvi,yield_tonnes_per_hectare,sowing_year,sowing_month,sowing_day,sowing_day_of_year,temperature_range_c,rainfall_per_day,total_npk_kg_ha,np_ratio,kn_ratio
2024,Punjab,Amritsar,Kharif,Rice,BPT-5204,5.97,Rainfed,1566.1,27.4,40.3,34.4,82.5,120,6.62,117.1,83.9,80.2,Clay Loam,30.9,3.3,7.2,0.607,2.34,2024,6,18,170,12.899999999999999,13.050833333333333,281.2,1.3957091775923718,0.6848847139197268
2018,Rajasthan,Jaipur,Kharif,Rice,Swarna,3.98,Irrigated,905.0,20.5,36.9,29.3,64.4,138,6.26,131.1,8.0,66.2,Clay Loam,44.6,3.86,11.1,0.766,3.24,2018,6,23,174,16.4,6.557971014492754,205.3,16.3875,0.5049580472921434
2019,Punjab,Ludhiana,Kharif,Soybean,NRC-37,5.3,Rainfed,632.8,19.0,36.2,25.8,49.6,118,6.91,166.8,61.8,90.7,Sandy Loam,21.2,2.0,0.4,0.682,0.95,2019,6,30,181,17.200000000000003,5.362711864406779,319.3,2.6990291262135924,0.5437649880095923
2023,Gujarat,Junagadh,Kharif,Maize,DHM-117,0.48,Irrigated,590.9,15.1,26.9,21.7,61.4,103,6.44,83.4,54.0,37.9,Sandy Loam,41.7,5.25,5.9,0.671,3.79,2023,6,25,176,11.799999999999999,5.736893203883495,175.3,1.5444444444444445,0.4544364508393285
2019,Maharashtra,Kolhapur,Kharif,Rice,Swarna,15.56,Rainfed,1191.7,24.4,35.1,30.0,64.5,124,6.4,134.7,51.9,76.3,Silty Loam,20.7,3.4,2.6,0.588,2.3,2019,6,14,165,10.700000000000003,9.610483870967743,262.9,2.5953757225433525,0.5664439495174463
2019,Gujarat,Junagadh,Kharif,Soybean,NRC-37,23.64,Rainfed,851.6,16.3,30.0,23.8,83.3,116,5.81,69.9,46.0,81.9,Sandy Loam,34.7,1.71,-3.6,0.72,0.96,2019,7,22,203,13.7,7.341379310344828,197.8,1.5195652173913046,1.1716738197424892
2025,Karnataka,Kalaburagi,Rabi,Wheat,HD-3086,7.88,Irrigated,612.3,17.8,29.9,23.9,59.5,149,7.41,140.1,52.5,41.0,Loamy,40.2,2.26,-7.2,0.783,2.57,2025,11,15,319,12.099999999999998,4.109395973154362,233.6,2.6685714285714286,0.2926481084939329
2022,Madhya Pradesh,Bhopal,Rabi,Wheat,HD-3086,1.39,Rainfed,692.4,15.0,25.4,20.0,78.9,130,7.3,108.5,26.5,30.6,Clay Loam,34.2,3.13,-9.1,0.728,1.34,2022,12,5,339,10.399999999999999,5.326153846153846,165.6,4.09433962264151,0.2820276497695853
2022,Maharashtra,Nashik,Kharif,Cotton,Bunny-Bt,21.33,Rainfed,903.5,19.7,35.7,25.2,36.3,188,6.78,73.6,51.1,60.2,Black,32.0,1.95,15.2,0.553,1.01,2022,7,12,193,16.000000000000004,4.805851063829787,184.89999999999998,1.4403131115459882,0.8179347826086958
2024,Maharashtra,Kolhapur,Kharif,Cotton,Bt-Cotton,0.41,Irrigated,651.1,16.5,31.6,25.9,68.7,180,7.1,84.5,21.3,56.1,Black,33.5,2.09,-1.7,0.599,1.46,2024,7,17,199,15.100000000000001,3.6172222222222223,161.9,3.9671361502347415,0.663905325443787
2025,Karnataka,Mandya,Kharif,Soybean,JS-335,2.42,Irrigated,617.8,16.2,28.8,23.6,68.9,124,6.09,109.8,23.9,90.9,Black,39.4,1.48,3.6,0.527,1.07,2025,7,29,210,12.600000000000001,4.982258064516128,224.6,4.594142259414226,0.8278688524590164
2021,Maharashtra,Nagpur,Rabi,Wheat,HD-2967,14.18,Irrigated,427.9,13.0,25.1,18.3,80.2,149,6.61,89.1,62.1,105.0,Loamy,37.7,3.34,0.8,0.688,1.95,2021,11,28,332,12.100000000000001,2.8718120805369125,256.2,1.434782608695652,1.1784511784511784
2022,Punjab,Amritsar,Kharif,Soybean,NRC-86,13.87,Rainfed,582.6,13.0,30.8,20.3,65.2,112,7.1,72.0,69.5,30.7,Loamy,40.5,1.51,-1.5,0.712,1.05,2022,6,20,171,17.8,5.201785714285714,172.2,1.0359712230215827,0.4263888888888889
2025,Rajasthan,Jodhpur,Kharif,Soybean,NRC-37,20.65,Drip Irrigated,951.0,15.2,31.9,24.4,79.1,119,6.2,160.3,47.8,49.0,Loamy,48.6,1.58,6.3,0.756,1.65,2025,7,27,208,16.7,7.991596638655462,257.1,3.3535564853556488,0.3056768558951965
2017,Karnataka,Kalaburagi,Kharif,Cotton,RCH-2,0.67,Drip Irrigated,670.2,15.3,32.0,24.2,63.7,164,7.58,106.2,71.7,39.4,Alluvial,36.1,2.16,11.8,0.835,1.96,2017,6,14,165,16.7,4.086585365853659,217.3,1.4811715481171548,0.3709981167608286
2022,Karnataka,Kalaburagi,Kharif,Soybean,NRC-37,4.64,Irrigated,889.6,15.9,33.1,25.4,67.7,102,6.69,87.3,39.6,74.6,Loamy,40.2,1.51,-10.9,0.489,1.03,2022,6,21,172,17.200000000000003,8.721568627450981,201.5,2.2045454545454546,0.854524627720504
2020,Rajasthan,Jodhpur,Rabi,Wheat,HD-3086,0.41,Irrigated,493.5,22.0,35.3,27.2,79.2,142,6.76,77.8,57.7,62.3,Clay Loam,43.5,3.06,-10.3,0.771,1.49,2020,10,17,291,13.299999999999997,3.4753521126760565,197.8,1.3483535528596187,0.800771208226221
2020,Gujarat,Kheda,Kharif,Soybean,NRC-37,1.1,Irrigated,1023.7,15.0,31.9,21.6,74.2,93,6.71,84.0,63.3,62.3,Sandy Loam,26.4,2.27,-3.3,0.695,1.16,2020,7,21,203,16.9,11.00752688172043,209.60000000000002,1.3270142180094788,0.7416666666666666
2023,Karnataka,Belagavi,Kharif,Rice,Swarna,3.81,Rainfed,1208.0,21.9,35.8,28.4,76.7,116,6.82,119.2,44.9,69.2,Silty Loam,34.7,5.14,2.8,0.658,2.91,2023,6,13,164,13.899999999999999,10.413793103448276,233.3,2.654788418708241,0.5805369127516778
2019,Maharashtra,Nashik,Kharif,Cotton,Bunny-Bt,6.4,Irrigated,672.9,18.5,36.1,26.4,59.7,150,6.39,154.9,37.2,81.1,Black,34.9,2.02,9.4,0.61,1.81,2019,6,20,171,17.6,4.486,273.20000000000005,4.163978494623656,0.5235635894125241
2020,Punjab,Jalandhar,Rabi,Wheat,HD-2967,4.79,Irrigated,431.8,11.3,27.3,19.0,61.3,130,7.42,109.7,53.9,90.9,Clay Loam,37.9,3.59,-1.0,0.502,2.55,2020,11,22,327,16.0,3.3215384615384616,254.5,2.0352504638218925,0.8286235186873291
2025,Maharashtra,Jalgaon,Kharif,Rice,BPT-5204,21.05,Irrigated,1560.2,20.0,38.9,28.6,93.4,148,5.83,99.1,63.5,56.4,Clay,44.7,4.32,10.9,0.74,3.14,2025,7,28,209,18.9,10.541891891891892,219.0,1.5606299212598425,0.5691220988900101
2022,Maharashtra,Jalgaon,Rabi,Wheat,GW-322,5.73,Irrigated,430.0,16.0,32.8,24.0,51.4,134,6.57,85.7,37.6,71.5,Clay Loam,43.4,2.19,6.3,0.93,2.84,2022,11,6,310,16.799999999999997,3.208955223880597,194.8,2.279255319148936,0.8343057176196033
2017,Madhya Pradesh,Indore,Kharif,Rice,Pusa-44,1.06,Rainfed,1325.3,20.6,37.3,28.4,74.4,141,5.82,70.3,81.7,18.7,Silty Loam,41.1,3.56,-1.5,0.461,2.34,2017,7,4,185,16.699999999999996,9.399290780141843,170.7,0.8604651162790697,0.26600284495021337
2018,Gujarat,Surat,Kharif,Cotton,Bunny-Bt,16.28,Irrigated,528.1,18.9,34.7,26.5,70.9,167,6.78,58.6,70.8,36.3,Alluvial,32.0,1.53,5.5,0.726,1.29,2018,6,4,155,15.800000000000004,3.1622754491017964,165.7,0.8276836158192091,0.6194539249146757
2025,Punjab,Amritsar,Kharif,Soybean,JS-335,8.36,Rainfed,685.5,14.0,29.2,23.5,65.7,114,7.35,80.5,58.2,31.8,Sandy Loam,35.7,1.97,-0.8,0.649,1.14,2025,6,29,180,15.2,6.0131578947368425,170.5,1.3831615120274914,0.39503105590062115
2024,Madhya Pradesh,Indore,Rabi,Wheat,HD-2967,0.8,Drip Irrigated,582.9,14.3,26.2,19.3,51.9,130,7.06,73.1,41.5,64.5,Clay Loam,39.7,4.05,7.2,0.633,2.94,2024,11,21,326,11.899999999999999,4.483846153846153,179.1,1.76144578313253,0.8823529411764707
2020,Maharashtra,Pune,Kharif,Cotton,RCH-2,13.62,Rainfed,832.3,21.3,39.2,28.9,53.3,170,7.6,129.3,32.6,54.6,Black,29.0,2.43,3.0,0.748,1.59,2020,6,23,175,17.900000000000002,4.895882352941176,216.5,3.9662576687116564,0.42227378190255216
2017,Maharashtra,Nagpur,Kharif,Maize,DHM-117,1.21,Irrigated,538.8,23.1,34.3,28.5,36.6,126,6.44,76.5,83.5,8.3,Loamy,34.7,5.6,-9.3,0.603,1.84,2017,6,9,160,11.199999999999996,4.276190476190476,168.3,0.9161676646706587,0.1084967320261438
2020,Maharashtra,Nashik,Rabi,Maize,HQPM-1,0.54,Irrigated,466.3,19.3,33.4,25.3,47.5,122,6.97,114.7,42.2,46.3,Silty Loam,28.5,3.79,7.0,0.726,3.36,2020,11,24,329,14.099999999999998,3.8221311475409836,203.2,2.7180094786729856,0.40366172624237134
2018,Maharashtra,Jalgaon,Rabi,Wheat,HD-2967,7.53,Rainfed,728.1,17.5,34.4,24.2,71.3,144,6.04,154.6,35.8,26.4,Clay Loam,22.6,3.66,-13.7,0.691,1.66,2018,10,18,291,16.9,5.05625,216.79999999999998,4.318435754189944,0.17076326002587322
2021,Madhya Pradesh,Sagar,Kharif,Cotton,Bt-Cotton,8.81,Rainfed,772.5,24.7,40.6,30.8,72.4,164,6.22,162.1,48.2,63.9,Black,24.5,1.63,-10.1,0.734,1.29,2021,6,22,173,15.900000000000002,4.710365853658536,274.2,3.3630705394190867,0.3942011104256632
2022,Gujarat,Ahmedabad,Kharif,Rice,BPT-5204,1.77,Rainfed,1123.4,21.2,34.9,26.4,93.9,148,6.84,147.0,69.1,101.1,Silty Loam,26.3,4.38,-5.5,0.625,2.54,2022,7,23,204,13.7,7.590540540540541,317.2,2.1273516642547037,0.6877551020408162
2018,Gujarat,Surat,Kharif,Soybean,JS-335,1.2,Rainfed,729.2,18.3,33.6,25.2,56.8,124,7.06,32.2,33.8,44.3,Loamy,26.8,1.68,5.6,0.651,0.94,2018,6,13,164,15.3,5.880645161290323,110.3,0.9526627218934913,1.3757763975155277
2022,Maharashtra,Kolhapur,Rabi,Groundnut,TG-37A,0.58,Drip Irrigated,574.6,22.5,35.5,28.5,50.3,110,5.92,112.3,67.8,34.0,Loamy,46.8,2.77,7.3,0.526,1.76,2022,11,29,333,13.0,5.223636363636364,214.1,1.6563421828908556,0.3027604630454141
2019,Maharashtra,Pune,Rabi,Maize,HQPM-1,5.42,Drip Irrigated,539.9,18.8,36.9,27.7,81.9,126,5.9,163.3,40.7,32.9,Silty Loam,54.5,3.57,-4.5,0.541,2.14,2019,11,1,305,18.099999999999998,4.284920634920635,236.9,4.012285012285012,0.20146968769136556
2018,Rajasthan,Udaipur,Rabi,Groundnut,Kadiri-6,11.25,Drip Irrigated,577.9,22.8,38.0,29.6,51.6,131,6.76,122.4,48.8,44.5,Loamy,30.8,2.88,14.2,0.495,2.12,2018,11,5,309,15.2,4.411450381679389,215.7,2.5081967213114758,0.36356209150326796
2023,Rajasthan,Kota,Kharif,Groundnut,TG-37A,0.46,Rainfed,513.1,15.2,30.3,22.4,80.4,111,6.51,82.7,36.9,89.7,Red Loam,45.4,2.72,5.2,0.618,1.05,2023,7,1,182,15.100000000000001,4.622522522522523,209.3,2.2411924119241196,1.0846432889963724
2022,Rajasthan,Kota,Kharif,Maize,DHM-117,18.37,Irrigated,847.2,22.9,37.1,31.2,85.8,120,6.2,153.4,45.9,46.1,Loamy,33.3,5.07,-2.2,0.586,2.31,2022,7,22,203,14.200000000000003,7.0600000000000005,245.4,3.3420479302832247,0.3005215123859192
2017,Karnataka,Belagavi,Rabi,Maize,P-3396,4.04,Irrigated,973.5,21.8,34.7,28.0,74.7,117,6.95,94.4,8.0,76.4,Silty Loam,39.6,3.7,13.4,0.676,2.85,2017,12,13,347,12.900000000000002,8.320512820512821,178.8,11.8,0.8093220338983051
2023,Madhya Pradesh,Bhopal,Rabi,Wheat,HD-2967,0.68,Irrigated,454.2,16.1,31.4,22.6,58.7,116,5.82,103.2,32.1,65.7,Clay Loam,36.5,3.69,5.9,0.75,2.32,2023,10,29,302,15.299999999999997,3.9155172413793102,201.0,3.2149532710280373,0.6366279069767442
2023,Gujarat,Surat,Rabi,Wheat,HD-2967,0.67,Irrigated,444.3,14.9,27.3,20.5,78.9,141,5.72,71.0,71.5,38.1,Clay Loam,52.4,3.27,8.0,0.672,1.43,2023,11,17,321,12.4,3.151063829787234,180.6,0.993006993006993,0.5366197183098592
2023,Maharashtra,Pune,Kharif,Groundnut,TG-37A,0.48,Irrigated,696.4,23.9,38.2,29.5,55.5,128,6.3,142.4,74.4,77.9,Sandy Loam,61.4,1.85,5.3,0.604,1.22,2023,7,16,197,14.300000000000004,5.440625,294.70000000000005,1.9139784946236558,0.5470505617977528
2022,Madhya Pradesh,Ujjain,Kharif,Soybean,NRC-86,1.11,Irrigated,787.3,18.4,32.5,25.5,82.4,94,7.22,89.7,58.2,79.9,Sandy Loam,37.8,1.61,-4.4,0.607,1.09,2022,6,19,170,14.100000000000001,8.375531914893617,227.8,1.541237113402062,0.8907469342251951
2021,Punjab,Jalandhar,Kharif,Rice,Swarna,9.16,Irrigated,1201.5,22.2,35.9,30.3,94.7,124,5.49,115.9,75.6,76.6,Silty Loam,37.3,3.98,6.4,0.714,3.04,2021,7,28,209,13.7,9.689516129032258,268.1,1.5330687830687832,0.6609145815358066
2021,Karnataka,Belagavi,Kharif,Cotton,Bt-Cotton,6.55,Rainfed,799.6,16.7,36.1,26.2,53.8,164,6.15,111.9,39.4,75.3,Black,38.7,2.2,-8.5,0.93,1.58,2021,7,20,201,19.400000000000002,4.875609756097561,226.60000000000002,2.84010152284264,0.6729222520107238
2023,Karnataka,Dharwad,Rabi,Maize,HQPM-1,19.73,Irrigated,646.9,16.0,33.7,25.2,63.4,111,6.77,165.3,57.8,14.2,Loamy,41.0,4.82,15.1,0.758,3.98,2023,10,18,291,17.700000000000003,5.827927927927928,237.3,2.859861591695502,0.08590441621294614
2018,Punjab,Ludhiana,Kharif,Soybean,NRC-37,4.6,Irrigated,563.2,20.7,32.8,26.4,71.5,106,5.63,93.4,47.7,50.9,Black,37.9,1.25,-0.9,0.748,0.89,2018,6,29,180,12.099999999999998,5.313207547169812,192.00000000000003,1.9580712788259957,0.5449678800856531
2020,Karnataka,Dharwad,Kharif,Soybean,NRC-86,4.05,Rainfed,768.9,18.7,37.4,27.7,75.2,98,7.18,152.3,44.9,56.7,Black,39.8,1.62,-6.5,0.732,1.05,2020,6,17,169,18.7,7.845918367346939,253.90000000000003,3.3919821826280625,0.3722915298752462
2021,Punjab,Ludhiana,Kharif,Maize,HQPM-1,0.81,Irrigated,532.6,21.6,35.6,28.3,76.6,102,5.94,93.4,55.7,28.8,Sandy Loam,44.7,4.42,2.8,0.817,3.65,2021,7,3,184,14.0,5.2215686274509805,177.90000000000003,1.6768402154398563,0.3083511777301927
2022,Karnataka,Mysuru,Rabi,Groundnut,Kadiri-6,3.79,Irrigated,900.9,20.2,34.1,27.2,67.5,124,6.67,70.3,51.1,24.7,Sandy Loam,43.4,1.59,-3.2,0.698,1.22,2022,11,26,330,13.900000000000002,7.265322580645161,146.1,1.37573385518591,0.35135135135135137
2025,Karnataka,Mysuru,Rabi,Maize,HQPM-1,3.28,Irrigated,249.6,12.8,27.7,21.9,64.2,119,6.61,34.4,52.9,45.7,Silty Loam,39.2,4.5,13.3,0.623,1.97,2025,11,9,313,14.899999999999999,2.0974789915966388,133.0,0.6502835538752363,1.3284883720930234
2025,Karnataka,Kalaburagi,Kharif,Maize,P-3396,0.51,Irrigated,709.7,15.7,30.7,23.2,58.6,100,6.45,153.6,67.0,80.3,Sandy Loam,33.6,4.04,-0.8,0.546,3.75,2025,7,27,208,15.0,7.097,300.9,2.292537313432836,0.5227864583333334
2024,Punjab,Ludhiana,Kharif,Rice,BPT-5204,0.53,Drip Irrigated,1015.1,20.7,37.7,27.5,67.4,141,6.21,78.3,46.1,64.9,Clay Loam,44.6,4.6,4.6,0.575,3.35,2024,6,3,155,17.000000000000004,7.199290780141844,189.3,1.6984815618221256,0.8288633461047256
2024,Madhya Pradesh,Indore,Kharif,Cotton,RCH-2,14.48,Rainfed,780.6,17.9,32.2,26.4,77.4,169,6.39,108.3,70.3,37.7,Alluvial,38.5,1.95,5.8,0.599,1.05,2024,7,1,183,14.300000000000004,4.6189349112426035,216.3,1.5405405405405406,0.34810710987996313
2025,Gujarat,Kheda,Kharif,Groundnut,TG-37A,1.03,Irrigated,616.3,23.8,41.0,32.0,37.3,100,6.91,25.7,59.1,128.3,Red Loam,49.6,2.57,12.1,0.581,1.31,2025,7,19,200,17.2,6.162999999999999,213.10000000000002,0.4348561759729272,4.992217898832686
2018,Rajasthan,Jaipur,Kharif,Cotton,Bunny-Bt,1.13,Rainfed,568.9,20.3,35.1,27.8,61.4,164,7.64,62.2,53.2,119.2,Sandy Loam,27.5,1.76,-3.0,0.769,1.43,2018,6,24,175,14.8,3.46890243902439,234.60000000000002,1.169172932330827,1.9163987138263665
2019,Madhya Pradesh,Sagar,Rabi,Wheat,HD-3086,5.28,Irrigated,491.1,15.6,28.9,22.1,68.1,126,5.69,91.7,58.3,49.7,Loamy,41.1,4.31,-2.2,0.589,2.18,2019,10,25,298,13.299999999999999,3.897619047619048,199.7,1.5728987993138939,0.5419847328244275
2023,Gujarat,Surat,Kharif,Maize,DHM-117,1.93,Rainfed,655.5,16.7,30.3,24.5,54.3,95,6.3,60.9,15.4,25.1,Sandy Loam,30.2,5.44,1.7,0.813,2.32,2023,7,11,192,13.600000000000001,6.9,101.4,3.954545454545454,0.41215106732348117
2021,Gujarat,Ahmedabad,Rabi,Wheat,HD-3086,5.96,Irrigated,786.6,11.4,23.6,18.3,81.1,122,6.01,63.3,44.4,80.6,Loamy,52.9,3.42,0.9,0.665,1.12,2021,10,18,291,12.200000000000001,6.447540983606557,188.29999999999998,1.4256756756756757,1.273301737756714
2018,Gujarat,Banaskantha,Rabi,Wheat,HD-2967,19.02,Rainfed,616.0,7.5,19.9,13.8,66.6,143,6.81,97.0,28.3,75.0,Clay Loam,33.1,4.3,-3.0,0.556,1.53,2018,12,11,345,12.399999999999999,4.3076923076923075,200.3,3.4275618374558303,0.7731958762886598
2022,Karnataka,Mysuru,Kharif,Soybean,JS-335,2.73,Irrigated,572.5,17.5,32.2,22.9,69.4,108,7.52,91.3,47.4,42.2,Loamy,33.4,2.61,-3.2,0.62,1.22,2022,7,29,210,14.700000000000003,5.300925925925926,180.89999999999998,1.9261603375527425,0.4622124863088719
2019,Punjab,Patiala,Rabi,Groundnut,Kadiri-6,1.12,Rainfed,474.8,13.4,26.8,20.8,45.8,102,7.91,100.3,71.4,65.2,Red Loam,32.6,1.66,-1.8,0.639,1.03,2019,11,11,315,13.4,4.654901960784314,236.89999999999998,1.4047619047619047,0.650049850448654
2024,Karnataka,Dharwad,Kharif,Rice,Pusa-44,3.87,Rainfed,890.1,19.0,33.8,27.8,93.1,143,5.86,69.2,35.6,36.7,Clay,22.2,2.44,11.3,0.669,2.33,2024,6,30,182,14.799999999999997,6.224475524475524,141.5,1.9438202247191012,0.5303468208092486
2025,Punjab,Ludhiana,Kharif,Cotton,RCH-2,6.72,Rainfed,596.8,14.5,29.5,23.3,58.5,185,6.15,107.2,70.3,38.8,Black,29.2,1.55,2.0,0.697,1.45,2025,7,8,189,15.0,3.225945945945946,216.3,1.5248933143669987,0.3619402985074627
2021,Maharashtra,Kolhapur,Kharif,Groundnut,TG-37A,8.51,Irrigated,742.5,22.1,35.0,28.7,56.2,116,6.71,147.1,43.7,68.6,Red Loam,49.7,2.7,-6.0,0.694,1.51,2021,6,4,155,12.899999999999999,6.400862068965517,259.4,3.366132723112128,0.4663494221617947
2024,Maharashtra,Jalgaon,Rabi,Wheat,HD-3086,4.46,Rainfed,389.1,17.6,30.3,22.8,53.7,129,5.89,74.9,94.3,52.6,Clay Loam,16.9,3.74,-9.7,0.557,1.36,2024,11,27,332,12.7,3.016279069767442,221.79999999999998,0.7942735949098623,0.7022696929238985
2021,Rajasthan,Udaipur,Rabi,Maize,DHM-117,2.95,Rainfed,697.8,17.9,33.3,22.9,64.1,101,6.93,120.0,40.3,50.7,Silty Loam,37.2,4.03,-3.6,0.62,2.87,2021,10,29,302,15.399999999999999,6.908910891089109,211.0,2.977667493796526,0.42250000000000004
2020,Gujarat,Junagadh,Kharif,Rice,BPT-5204,19.03,Irrigated,979.5,23.0,40.6,30.5,79.2,110,6.01,97.9,64.1,64.9,Clay Loam,37.7,3.19,4.0,0.609,3.03,2020,7,29,211,17.6,8.904545454545454,226.9,1.527301092043682,0.6629213483146068
2022,Gujarat,Junagadh,Kharif,Cotton,Bt-Cotton,0.85,Irrigated,592.5,19.7,34.9,25.3,50.2,162,6.28,131.6,44.3,18.1,Alluvial,36.4,2.29,-0.8,0.781,1.57,2022,6,18,169,15.2,3.6574074074074074,193.99999999999997,2.9706546275395036,0.13753799392097266
2024,Rajasthan,Jodhpur,Kharif,Soybean,JS-335,4.66,Irrigated,1298.0,14.5,33.0,23.7,51.6,121,6.74,136.5,48.8,27.1,Loamy,28.8,1.89,8.8,0.78,0.75,2024,6,9,161,18.5,10.727272727272727,212.4,2.7971311475409837,0.19853479853479855
2023,Madhya Pradesh,Bhopal,Kharif,Groundnut,GG-20,17.21,Rainfed,497.0,16.1,31.5,22.7,52.2,113,6.75,56.1,32.9,45.6,Sandy Loam,26.2,3.16,9.0,0.667,1.59,2023,7,17,198,15.399999999999999,4.398230088495575,134.6,1.7051671732522797,0.8128342245989305
2024,Rajasthan,Udaipur,Kharif,Soybean,NRC-37,0.44,Rainfed,280.9,13.6,28.6,21.3,74.5,107,6.63,128.7,54.2,55.3,Sandy Loam,35.8,1.64,6.8,0.837,0.79,2024,6,10,162,15.000000000000002,2.625233644859813,238.2,2.3745387453874534,0.4296814296814297
2020,Punjab,Jalandhar,Kharif,Soybean,JS-335,1.08,Rainfed,656.5,13.4,29.3,22.2,77.6,101,6.69,131.5,25.6,8.8,Black,30.4,2.15,-3.4,0.752,1.02,2020,6,3,155,15.9,6.5,165.9,5.13671875,0.06692015209125476
2022,Gujarat,Surat,Rabi,Maize,DHM-117,0.46,Irrigated,539.5,20.3,35.8,26.7,71.8,104,6.14,152.3,55.1,55.2,Silty Loam,48.7,3.93,-9.9,0.552,2.89,2022,11,15,319,15.499999999999996,5.1875,262.6,2.7640653357531764,0.3624425476034143
2019,Karnataka,Mandya,Kharif,Groundnut,TG-37A,12.62,Irrigated,449.9,11.1,23.5,17.6,51.8,109,7.12,170.4,34.1,48.8,Red Loam,30.6,2.05,18.8,0.61,1.64,2019,6,14,165,12.4,4.127522935779816,253.3,4.997067448680352,0.28638497652582157
2020,Maharashtra,Nagpur,Kharif,Cotton,RCH-2,14.7,Rainfed,677.2,18.0,36.3,27.1,72.4,175,6.32,70.5,54.8,55.8,Alluvial,35.1,1.61,-3.9,0.682,0.98,2020,6,23,175,18.299999999999997,3.869714285714286,181.1,1.2864963503649636,0.7914893617021276
2019,Punjab,Jalandhar,Kharif,Rice,Swarna,0.71,Rainfed,1183.3,23.4,37.7,29.4,81.5,135,5.58,139.3,42.4,62.3,Silty Loam,26.9,4.75,-1.7,0.659,2.68,2019,7,19,200,14.300000000000004,8.765185185185185,244.0,3.2853773584905666,0.44723618090452255
2023,Maharashtra,Kolhapur,Kharif,Groundnut,Kadiri-6,3.39,Irrigated,564.5,19.8,32.6,25.1,55.9,135,6.05,45.8,65.3,104.5,Sandy Loam,56.2,2.41,8.9,0.748,1.45,2023,6,7,158,12.8,4.181481481481481,215.6,0.7013782542113323,2.2816593886462884
2020,Punjab,Jalandhar,Rabi,Wheat,HD-3086,11.67,Drip Irrigated,607.0,18.1,33.6,24.9,52.6,139,6.31,127.1,53.1,87.3,Loamy,44.0,4.58,6.4,0.444,2.84,2020,11,11,316,15.5,4.366906474820144,267.5,2.3935969868173257,0.6868607395751377
2024,Karnataka,Mandya,Rabi,Groundnut,TG-37A,13.91,Rainfed,786.8,17.9,32.3,25.5,65.9,116,7.01,159.6,104.6,43.5,Sandy Loam,47.5,2.5,9.0,0.755,2.21,2024,11,1,306,14.399999999999999,6.782758620689655,307.7,1.525812619502868,0.2725563909774436
2019,Punjab,Amritsar,Kharif,Cotton,Bunny-Bt,4.27,Rainfed,648.2,23.0,36.8,29.0,70.7,176,6.48,78.9,16.2,52.3,Black,32.1,2.57,7.8,0.582,1.22,2019,7,26,207,13.799999999999997,3.6829545454545456,147.4,4.870370370370371,0.6628643852978453
2020,Punjab,Ludhiana,Rabi,Maize,HQPM-1,4.1,Irrigated,1215.8,16.6,34.5,24.1,69.7,109,6.43,102.5,57.3,97.8,Silty Loam,41.7,4.25,-1.8,0.71,1.79,2020,10,18,292,17.9,11.154128440366971,257.6,1.7888307155322862,0.9541463414634146
2022,Karnataka,Mysuru,Kharif,Soybean,NRC-86,2.01,Rainfed,834.0,23.2,39.4,29.7,54.8,105,7.32,118.9,70.5,75.7,Black,38.9,2.12,5.1,0.522,1.22,2022,7,28,209,16.2,7.942857142857143,265.1,1.6865248226950356,0.6366694701429773
2022,Rajasthan,Udaipur,Kharif,Maize,HQPM-1,20.66,Irrigated,551.7,12.3,27.1,20.0,64.5,118,6.27,65.1,8.0,71.9,Loamy,44.8,2.87,11.0,0.623,2.92,2022,6,9,160,14.8,4.67542372881356,145.0,8.1375,1.1044546850998467
2024,Gujarat,Kheda,Kharif,Rice,BPT-5204,1.5,Rainfed,1133.8,21.9,34.5,28.0,77.8,142,6.17,93.2,30.5,84.5,Silty Loam,35.8,4.97,-3.2,0.656,2.67,2024,6,4,156,12.600000000000001,7.9845070422535205,208.2,3.055737704918033,0.9066523605150214
2018,Punjab,Bathinda,Kharif,Cotton,Bunny-Bt,1.81,Drip Irrigated,956.1,12.1,28.1,20.8,55.4,184,7.26,131.0,26.6,36.6,Black,52.9,2.33,3.4,0.564,1.27,2018,7,1,182,16.0,5.196195652173913,194.2,4.924812030075188,0.27938931297709924
2019,Rajasthan,Jaipur,Kharif,Rice,Pusa-44,0.61,Irrigated,1175.1,21.9,36.3,30.5,80.6,145,6.45,128.5,44.9,37.9,Clay Loam,44.3,4.94,0.0,0.538,3.24,2019,6,5,156,14.399999999999999,8.104137931034483,211.3,2.8619153674832964,0.29494163424124514
2020,Gujarat,Banaskantha,Kharif,Groundnut,TG-37A,0.77,Drip Irrigated,694.7,23.1,39.5,29.2,51.8,114,6.19,116.4,40.2,58.6,Sandy Loam,30.9,2.24,-2.2,0.847,2.0,2020,7,8,190,16.4,6.093859649122807,215.20000000000002,2.8955223880597014,0.5034364261168385
2025,Maharashtra,Kolhapur,Rabi,Groundnut,GG-20,0.47,Rainfed,474.6,23.9,36.7,29.9,60.9,114,6.06,96.1,67.8,49.1,Loamy,23.4,3.06,7.7,0.488,1.47,2025,10,29,302,12.800000000000004,4.163157894736842,212.99999999999997,1.4174041297935103,0.5109261186264309
